K01829	disulfide reductase [EC:1.8.-.-]	0		
K01830	prostaglandin-H2 D-isomerase [EC:5.3.99.2]	1	ko00590	Metabolism;Lipid metabolism;Arachidonic acid metabolism
K01832	thromboxane-A synthase [EC:5.3.99.5]	1	ko00590	Metabolism;Lipid metabolism;Arachidonic acid metabolism
K01834	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]	3	ko00010 & ko00680 & ko00260	Metabolism;Carbohydrate metabolism;Glycolysis / Gluconeogenesis & Metabolism;Energy metabolism;Methane metabolism & Metabolism;Amino acid metabolism;Glycine, serine and threonine metabolism
K01835	phosphoglucomutase [EC:5.4.2.2]	7	ko00010 & ko00030 & ko00052 & ko00500 & ko00520 & ko00230 & ko00521	Metabolism;Carbohydrate metabolism;Glycolysis / Gluconeogenesis & Metabolism;Carbohydrate metabolism;Pentose phosphate pathway & Metabolism;Carbohydrate metabolism;Galactose metabolism & Metabolism;Carbohydrate metabolism;Starch and sucrose metabolism & Metabolism;Carbohydrate metabolism;Amino sugar and nucleotide sugar metabolism & Metabolism;Nucleotide metabolism;Purine metabolism & Metabolism;Biosynthesis of other secondary metabolites;Streptomycin biosynthesis
K01836	phosphoacetylglucosamine mutase [EC:5.4.2.3]	1	ko00520	Metabolism;Carbohydrate metabolism;Amino sugar and nucleotide sugar metabolism
K01838	beta-phosphoglucomutase [EC:5.4.2.6]	1	ko00500	Metabolism;Carbohydrate metabolism;Starch and sucrose metabolism
K01839	phosphopentomutase [EC:5.4.2.7]	2	ko00030 & ko00230	Metabolism;Carbohydrate metabolism;Pentose phosphate pathway & Metabolism;Nucleotide metabolism;Purine metabolism
K01840	phosphomannomutase [EC:5.4.2.8]	3	ko00051 & ko00520 & ko00541	Metabolism;Carbohydrate metabolism;Fructose and mannose metabolism & Metabolism;Carbohydrate metabolism;Amino sugar and nucleotide sugar metabolism & Metabolism;Glycan biosynthesis and metabolism;O-Antigen nucleotide sugar biosynthesis
K01841	phosphoenolpyruvate phosphomutase [EC:5.4.2.9]	2	ko00440 & ko00998	Metabolism;Metabolism of other amino acids;Phosphonate and phosphinate metabolism & Metabolism;Biosynthesis of other secondary metabolites;Biosynthesis of various antibiotics
K01843	lysine 2,3-aminomutase [EC:5.4.3.2]	1	ko00310	Metabolism;Amino acid metabolism;Lysine degradation
K01844	beta-lysine 5,6-aminomutase alpha subunit [EC:5.4.3.3]	2	ko00310 & ko00470	Metabolism;Amino acid metabolism;Lysine degradation & Metabolism;Metabolism of other amino acids;D-Amino acid metabolism
K01845	glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]	1	ko00860	Metabolism;Metabolism of cofactors and vitamins;Porphyrin metabolism
K01846	methylaspartate mutase sigma subunit [EC:5.4.99.1]	2	ko00630 & ko00660	Metabolism;Carbohydrate metabolism;Glyoxylate and dicarboxylate metabolism & Metabolism;Carbohydrate metabolism;C5-Branched dibasic acid metabolism
K01847	methylmalonyl-CoA mutase [EC:5.4.99.2]	4	ko00630 & ko00640 & ko00720 & ko00280	Metabolism;Carbohydrate metabolism;Glyoxylate and dicarboxylate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes & Metabolism;Amino acid metabolism;Valine, leucine and isoleucine degradation
K01848	methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]	4	ko00630 & ko00640 & ko00720 & ko00280	Metabolism;Carbohydrate metabolism;Glyoxylate and dicarboxylate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes & Metabolism;Amino acid metabolism;Valine, leucine and isoleucine degradation
K01849	methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]	4	ko00630 & ko00640 & ko00720 & ko00280	Metabolism;Carbohydrate metabolism;Glyoxylate and dicarboxylate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes & Metabolism;Amino acid metabolism;Valine, leucine and isoleucine degradation
K01850	chorismate mutase [EC:5.4.99.5]	1	ko00400	Metabolism;Amino acid metabolism;Phenylalanine, tyrosine and tryptophan biosynthesis
K01851	salicylate biosynthesis isochorismate synthase [EC:5.4.4.2]	2	ko00130 & ko01053	Metabolism;Metabolism of cofactors and vitamins;Ubiquinone and other terpenoid-quinone biosynthesis & Metabolism;Metabolism of terpenoids and polyketides;Biosynthesis of siderophore group nonribosomal peptides
K01852	lanosterol synthase [EC:5.4.99.7]	1	ko00100	Metabolism;Lipid metabolism;Steroid biosynthesis
K01853	cycloartenol synthase [EC:5.4.99.8]	1	ko00100	Metabolism;Lipid metabolism;Steroid biosynthesis
K01854	UDP-galactopyranose mutase [EC:5.4.99.9]	3	ko00052 & ko00520 & ko00541	Metabolism;Carbohydrate metabolism;Galactose metabolism & Metabolism;Carbohydrate metabolism;Amino sugar and nucleotide sugar metabolism & Metabolism;Glycan biosynthesis and metabolism;O-Antigen nucleotide sugar biosynthesis
K01855	tRNA pseudouridine38/39 synthase [EC:5.4.99.45]	0		
K01856	muconate cycloisomerase [EC:5.5.1.1]	4	ko00362 & ko00364 & ko00361 & ko00623	Metabolism;Xenobiotics biodegradation and metabolism;Benzoate degradation & Metabolism;Xenobiotics biodegradation and metabolism;Fluorobenzoate degradation & Metabolism;Xenobiotics biodegradation and metabolism;Chlorocyclohexane and chlorobenzene degradation & Metabolism;Xenobiotics biodegradation and metabolism;Toluene degradation
K01857	3-carboxy-cis,cis-muconate cycloisomerase [EC:5.5.1.2]	1	ko00362	Metabolism;Xenobiotics biodegradation and metabolism;Benzoate degradation
K01858	myo-inositol-1-phosphate synthase [EC:5.5.1.4]	2	ko00562 & ko00521	Metabolism;Carbohydrate metabolism;Inositol phosphate metabolism & Metabolism;Biosynthesis of other secondary metabolites;Streptomycin biosynthesis
K01859	chalcone isomerase [EC:5.5.1.6]	1	ko00941	Metabolism;Biosynthesis of other secondary metabolites;Flavonoid biosynthesis
K01860	chloromuconate cycloisomerase [EC:5.5.1.7]	3	ko00364 & ko00361 & ko00623	Metabolism;Xenobiotics biodegradation and metabolism;Fluorobenzoate degradation & Metabolism;Xenobiotics biodegradation and metabolism;Chlorocyclohexane and chlorobenzene degradation & Metabolism;Xenobiotics biodegradation and metabolism;Toluene degradation
K01865	(hydroxyamino)benzene mutase [EC:5.4.4.1]	1	ko00627	Metabolism;Xenobiotics biodegradation and metabolism;Aminobenzoate degradation
K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	0		
K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	0		
K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	0		
K01869	leucyl-tRNA synthetase [EC:6.1.1.4]	0		
K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	0		
K01872	alanyl-tRNA synthetase [EC:6.1.1.7]	0		
K01873	valyl-tRNA synthetase [EC:6.1.1.9]	0		
K01874	methionyl-tRNA synthetase [EC:6.1.1.10]	1	ko00450	Metabolism;Metabolism of other amino acids;Selenocompound metabolism
K01875	seryl-tRNA synthetase [EC:6.1.1.11]	0		
K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]	0		
K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	0		
K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	0		
K01880	glycyl-tRNA synthetase [EC:6.1.1.14]	0		
K01881	prolyl-tRNA synthetase [EC:6.1.1.15]	0		
K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	0		
K01884	cysteinyl-tRNA synthetase, unknown class [EC:6.1.1.16]	0		
K01885	glutamyl-tRNA synthetase [EC:6.1.1.17]	1	ko00860	Metabolism;Metabolism of cofactors and vitamins;Porphyrin metabolism
K01886	glutaminyl-tRNA synthetase [EC:6.1.1.18]	0		
K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	0		
K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	0		
K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]	0		
K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	0		
K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	0		
K01894	glutamyl-Q tRNA(Asp) synthetase [EC:6.1.1.-]	0		
K01895	acetyl-CoA synthetase [EC:6.2.1.1]	6	ko00010 & ko00620 & ko00630 & ko00640 & ko00720 & ko00680	Metabolism;Carbohydrate metabolism;Glycolysis / Gluconeogenesis & Metabolism;Carbohydrate metabolism;Pyruvate metabolism & Metabolism;Carbohydrate metabolism;Glyoxylate and dicarboxylate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes & Metabolism;Energy metabolism;Methane metabolism
K01896	medium-chain acyl-CoA synthetase [EC:6.2.1.2]	1	ko00650	Metabolism;Carbohydrate metabolism;Butanoate metabolism
K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]	2	ko00061 & ko00071	Metabolism;Lipid metabolism;Fatty acid biosynthesis & Metabolism;Lipid metabolism;Fatty acid degradation
K01899	succinyl-CoA synthetase alpha subunit [EC:6.2.1.4 6.2.1.5]	2	ko00020 & ko00640	Metabolism;Carbohydrate metabolism;Citrate cycle (TCA cycle) & Metabolism;Carbohydrate metabolism;Propanoate metabolism
K01900	succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]	2	ko00020 & ko00640	Metabolism;Carbohydrate metabolism;Citrate cycle (TCA cycle) & Metabolism;Carbohydrate metabolism;Propanoate metabolism
K01902	succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]	4	ko00020 & ko00640 & ko00660 & ko00720	Metabolism;Carbohydrate metabolism;Citrate cycle (TCA cycle) & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Carbohydrate metabolism;C5-Branched dibasic acid metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes
K01903	succinyl-CoA synthetase beta subunit [EC:6.2.1.5]	4	ko00020 & ko00640 & ko00660 & ko00720	Metabolism;Carbohydrate metabolism;Citrate cycle (TCA cycle) & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Carbohydrate metabolism;C5-Branched dibasic acid metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes
K01904	4-coumarate--CoA ligase [EC:6.2.1.12]	2	ko00130 & ko00940	Metabolism;Metabolism of cofactors and vitamins;Ubiquinone and other terpenoid-quinone biosynthesis & Metabolism;Biosynthesis of other secondary metabolites;Phenylpropanoid biosynthesis
K01905	acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13]	3	ko00010 & ko00620 & ko00640	Metabolism;Carbohydrate metabolism;Glycolysis / Gluconeogenesis & Metabolism;Carbohydrate metabolism;Pyruvate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism
K01906	6-carboxyhexanoate--CoA ligase [EC:6.2.1.14]	1	ko00780	Metabolism;Metabolism of cofactors and vitamins;Biotin metabolism
K01907	acetoacetyl-CoA synthetase [EC:6.2.1.16]	2	ko00650 & ko00280	Metabolism;Carbohydrate metabolism;Butanoate metabolism & Metabolism;Amino acid metabolism;Valine, leucine and isoleucine degradation
K01908	propionyl-CoA synthetase [EC:6.2.1.17]	1	ko00640	Metabolism;Carbohydrate metabolism;Propanoate metabolism
K01909	long-chain-fatty-acid--[acyl-carrier-protein] ligase [EC:6.2.1.20]	1	ko00071	Metabolism;Lipid metabolism;Fatty acid degradation
K01910	[citrate (pro-3S)-lyase] ligase [EC:6.2.1.22]	0		
K01911	o-succinylbenzoate---CoA ligase [EC:6.2.1.26]	1	ko00130	Metabolism;Metabolism of cofactors and vitamins;Ubiquinone and other terpenoid-quinone biosynthesis
K01912	phenylacetate-CoA ligase [EC:6.2.1.30]	1	ko00360	Metabolism;Amino acid metabolism;Phenylalanine metabolism
K01914	aspartate--ammonia ligase [EC:6.3.1.1]	2	ko00250 & ko00460	Metabolism;Amino acid metabolism;Alanine, aspartate and glutamate metabolism & Metabolism;Metabolism of other amino acids;Cyanoamino acid metabolism
K01915	glutamine synthetase [EC:6.3.1.2]	4	ko00630 & ko00910 & ko00250 & ko00220	Metabolism;Carbohydrate metabolism;Glyoxylate and dicarboxylate metabolism & Metabolism;Energy metabolism;Nitrogen metabolism & Metabolism;Amino acid metabolism;Alanine, aspartate and glutamate metabolism & Metabolism;Amino acid metabolism;Arginine biosynthesis
K01916	NAD+ synthase [EC:6.3.1.5]	1	ko00760	Metabolism;Metabolism of cofactors and vitamins;Nicotinate and nicotinamide metabolism
K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	2	ko00410 & ko00770	Metabolism;Metabolism of other amino acids;beta-Alanine metabolism & Metabolism;Metabolism of cofactors and vitamins;Pantothenate and CoA biosynthesis
K01919	glutamate--cysteine ligase [EC:6.3.2.2]	2	ko00270 & ko00480	Metabolism;Amino acid metabolism;Cysteine and methionine metabolism & Metabolism;Metabolism of other amino acids;Glutathione metabolism
K01920	glutathione synthase [EC:6.3.2.3]	2	ko00270 & ko00480	Metabolism;Amino acid metabolism;Cysteine and methionine metabolism & Metabolism;Metabolism of other amino acids;Glutathione metabolism
K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	2	ko00470 & ko00550	Metabolism;Metabolism of other amino acids;D-Amino acid metabolism & Metabolism;Glycan biosynthesis and metabolism;Peptidoglycan biosynthesis
K01922	phosphopantothenate---cysteine ligase (ATP) [EC:6.3.2.51]	1	ko00770	Metabolism;Metabolism of cofactors and vitamins;Pantothenate and CoA biosynthesis
K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]	1	ko00230	Metabolism;Nucleotide metabolism;Purine metabolism
K01924	UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]	1	ko00550	Metabolism;Glycan biosynthesis and metabolism;Peptidoglycan biosynthesis
K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	2	ko00470 & ko00550	Metabolism;Metabolism of other amino acids;D-Amino acid metabolism & Metabolism;Glycan biosynthesis and metabolism;Peptidoglycan biosynthesis
K01926	redox-sensing transcriptional repressor	0		
K01928	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]	2	ko00300 & ko00550	Metabolism;Amino acid metabolism;Lysine biosynthesis & Metabolism;Glycan biosynthesis and metabolism;Peptidoglycan biosynthesis
K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	2	ko00300 & ko00550	Metabolism;Amino acid metabolism;Lysine biosynthesis & Metabolism;Glycan biosynthesis and metabolism;Peptidoglycan biosynthesis
K01930	folylpolyglutamate synthase [EC:6.3.2.17]	1	ko00790	Metabolism;Metabolism of cofactors and vitamins;Folate biosynthesis
K01931	protein neuralized [EC:2.3.2.27]	0		
K01933	phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]	1	ko00230	Metabolism;Nucleotide metabolism;Purine metabolism
K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	1	ko00670	Metabolism;Metabolism of cofactors and vitamins;One carbon pool by folate
K01935	dethiobiotin synthetase [EC:6.3.3.3]	1	ko00780	Metabolism;Metabolism of cofactors and vitamins;Biotin metabolism
K01937	CTP synthase [EC:6.3.4.2]	1	ko00240	Metabolism;Nucleotide metabolism;Pyrimidine metabolism
K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	2	ko00720 & ko00670	Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes & Metabolism;Metabolism of cofactors and vitamins;One carbon pool by folate
K01939	adenylosuccinate synthase [EC:6.3.4.4]	2	ko00230 & ko00250	Metabolism;Nucleotide metabolism;Purine metabolism & Metabolism;Amino acid metabolism;Alanine, aspartate and glutamate metabolism
K01940	argininosuccinate synthase [EC:6.3.4.5]	2	ko00250 & ko00220	Metabolism;Amino acid metabolism;Alanine, aspartate and glutamate metabolism & Metabolism;Amino acid metabolism;Arginine biosynthesis
K01941	urea carboxylase [EC:6.3.4.6]	2	ko00220 & ko00791	Metabolism;Amino acid metabolism;Arginine biosynthesis & Metabolism;Xenobiotics biodegradation and metabolism;Atrazine degradation
K01942	biotin---protein ligase [EC:6.3.4.9 6.3.4.10 6.3.4.11 6.3.4.15]	1	ko00780	Metabolism;Metabolism of cofactors and vitamins;Biotin metabolism
K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]	1	ko00230	Metabolism;Nucleotide metabolism;Purine metabolism
K01946	acetyl-CoA carboxylase / biotin carboxylase 2 [EC:6.4.1.2 6.3.4.14 2.1.3.15]	4	ko00620 & ko00640 & ko00061 & ko00254	Metabolism;Carbohydrate metabolism;Pyruvate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Lipid metabolism;Fatty acid biosynthesis & Metabolism;Biosynthesis of other secondary metabolites;Aflatoxin biosynthesis
K01947	biotin---[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33]	2	ko00770 & ko00780	Metabolism;Metabolism of cofactors and vitamins;Pantothenate and CoA biosynthesis & Metabolism;Metabolism of cofactors and vitamins;Biotin metabolism
K01948	carbamoyl-phosphate synthase (ammonia) [EC:6.3.4.16]	3	ko00910 & ko00250 & ko00220	Metabolism;Energy metabolism;Nitrogen metabolism & Metabolism;Amino acid metabolism;Alanine, aspartate and glutamate metabolism & Metabolism;Amino acid metabolism;Arginine biosynthesis
K01950	NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]	1	ko00760	Metabolism;Metabolism of cofactors and vitamins;Nicotinate and nicotinamide metabolism
K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	2	ko00230 & ko00983	Metabolism;Nucleotide metabolism;Purine metabolism & Metabolism;Xenobiotics biodegradation and metabolism;Drug metabolism - other enzymes
K01952	phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]	1	ko00230	Metabolism;Nucleotide metabolism;Purine metabolism
K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	1	ko00250	Metabolism;Amino acid metabolism;Alanine, aspartate and glutamate metabolism
K01954	carbamoyl-phosphate synthase [EC:6.3.5.5]	3	ko00240 & ko00250 & ko00220	Metabolism;Nucleotide metabolism;Pyrimidine metabolism & Metabolism;Amino acid metabolism;Alanine, aspartate and glutamate metabolism & Metabolism;Amino acid metabolism;Arginine biosynthesis
K01955	carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]	3	ko00240 & ko00250 & ko00220	Metabolism;Nucleotide metabolism;Pyrimidine metabolism & Metabolism;Amino acid metabolism;Alanine, aspartate and glutamate metabolism & Metabolism;Amino acid metabolism;Arginine biosynthesis
K01956	carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]	3	ko00240 & ko00250 & ko00220	Metabolism;Nucleotide metabolism;Pyrimidine metabolism & Metabolism;Amino acid metabolism;Alanine, aspartate and glutamate metabolism & Metabolism;Amino acid metabolism;Arginine biosynthesis
K01958	pyruvate carboxylase [EC:6.4.1.1]	3	ko00020 & ko00620 & ko00720	Metabolism;Carbohydrate metabolism;Citrate cycle (TCA cycle) & Metabolism;Carbohydrate metabolism;Pyruvate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes
K01959	pyruvate carboxylase subunit A [EC:6.4.1.1]	3	ko00020 & ko00620 & ko00720	Metabolism;Carbohydrate metabolism;Citrate cycle (TCA cycle) & Metabolism;Carbohydrate metabolism;Pyruvate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes
K01960	pyruvate carboxylase subunit B [EC:6.4.1.1]	3	ko00020 & ko00620 & ko00720	Metabolism;Carbohydrate metabolism;Citrate cycle (TCA cycle) & Metabolism;Carbohydrate metabolism;Pyruvate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes
K01961	acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]	4	ko00620 & ko00640 & ko00720 & ko00061	Metabolism;Carbohydrate metabolism;Pyruvate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes & Metabolism;Lipid metabolism;Fatty acid biosynthesis
K01962	acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]	4	ko00620 & ko00640 & ko00720 & ko00061	Metabolism;Carbohydrate metabolism;Pyruvate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes & Metabolism;Lipid metabolism;Fatty acid biosynthesis
K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]	4	ko00620 & ko00640 & ko00720 & ko00061	Metabolism;Carbohydrate metabolism;Pyruvate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes & Metabolism;Lipid metabolism;Fatty acid biosynthesis
K01964	acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3]	4	ko00630 & ko00640 & ko00720 & ko00280	Metabolism;Carbohydrate metabolism;Glyoxylate and dicarboxylate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Energy metabolism;Carbon fixation pathways in prokaryotes & Metabolism;Amino acid metabolism;Valine, leucine and isoleucine degradation
K01965	propionyl-CoA carboxylase alpha subunit [EC:6.4.1.3]	3	ko00630 & ko00640 & ko00280	Metabolism;Carbohydrate metabolism;Glyoxylate and dicarboxylate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Amino acid metabolism;Valine, leucine and isoleucine degradation
K01966	propionyl-CoA carboxylase beta subunit [EC:6.4.1.3 2.1.3.15]	3	ko00630 & ko00640 & ko00280	Metabolism;Carbohydrate metabolism;Glyoxylate and dicarboxylate metabolism & Metabolism;Carbohydrate metabolism;Propanoate metabolism & Metabolism;Amino acid metabolism;Valine, leucine and isoleucine degradation
K01968	3-methylcrotonyl-CoA carboxylase alpha subunit [EC:6.4.1.4]	1	ko00280	Metabolism;Amino acid metabolism;Valine, leucine and isoleucine degradation
K01969	3-methylcrotonyl-CoA carboxylase beta subunit [EC:6.4.1.4]	1	ko00280	Metabolism;Amino acid metabolism;Valine, leucine and isoleucine degradation
K01971	bifunctional non-homologous end joining protein LigD [EC:6.5.1.1]	0		
K01972	DNA ligase (NAD+) [EC:6.5.1.2]	0		
K01974	RNA 3'-terminal phosphate cyclase (ATP) [EC:6.5.1.4]	0		
K01975	RNA 2',3'-cyclic 3'-phosphodiesterase [EC:3.1.4.58]	0		
K01988	lactosylceramide 4-alpha-galactosyltransferase [EC:2.4.1.228]	2	ko00601 & ko00603	Metabolism;Glycan biosynthesis and metabolism;Glycosphingolipid biosynthesis - lacto and neolacto series & Metabolism;Glycan biosynthesis and metabolism;Glycosphingolipid biosynthesis - globo and isoglobo series
K01989	putative tryptophan/tyrosine transport system substrate-binding protein	0		
K01990	ABC-2 type transport system ATP-binding protein	0		
K01991	polysaccharide biosynthesis/export protein	0		
K01992	ABC-2 type transport system permease protein	0		
K01993	HlyD family secretion protein	0		
K01994	LuxR family transcriptional regulator, transcriptional regulator of spore coat protein	0		
K01995	branched-chain amino acid transport system ATP-binding protein	0		
K01996	branched-chain amino acid transport system ATP-binding protein	0		
K01997	branched-chain amino acid transport system permease protein	0		
K01998	branched-chain amino acid transport system permease protein	0		
K01999	branched-chain amino acid transport system substrate-binding protein	0		
K02000	glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9]	0		
K02001	glycine betaine/proline transport system permease protein	0		
K02002	glycine betaine/proline transport system substrate-binding protein	0		
K02003	putative ABC transport system ATP-binding protein	0		
K02004	putative ABC transport system permease protein	0		
K02005	HlyD family secretion protein	0		
K02006	cobalt/nickel transport system ATP-binding protein	0		
K02007	cobalt/nickel transport system permease protein	0		
K02008	cobalt/nickel transport system permease protein	0		
K02009	cobalt/nickel transport protein	0		
K02010	iron(III) transport system ATP-binding protein [EC:7.2.2.7]	0		
K02011	iron(III) transport system permease protein	0		
K02012	iron(III) transport system substrate-binding protein	0		
K02013	iron complex transport system ATP-binding protein [EC:7.2.2.-]	0		
K02014	iron complex outermembrane recepter protein	0		
K02015	iron complex transport system permease protein	0		
K02016	iron complex transport system substrate-binding protein	0		
K02017	molybdate transport system ATP-binding protein [EC:7.3.2.5]	0		
K02018	molybdate transport system permease protein	0		
K02019	molybdate transport system regulatory protein	0		
K02020	molybdate transport system substrate-binding protein	0		
K02021	putative ABC transport system ATP-binding protein	0		
K02022	HlyD family secretion protein	0		
K02024	maltoporin	0		
K02025	multiple sugar transport system permease protein	0		
K02026	multiple sugar transport system permease protein	0		
K02027	multiple sugar transport system substrate-binding protein	0		
K02028	polar amino acid transport system ATP-binding protein [EC:7.4.2.1]	0		
K02029	polar amino acid transport system permease protein	0		
K02030	polar amino acid transport system substrate-binding protein	0		
K02031	peptide/nickel transport system ATP-binding protein	0		
K02032	peptide/nickel transport system ATP-binding protein	0		
K02033	peptide/nickel transport system permease protein	0		
K02034	peptide/nickel transport system permease protein	0		
K02035	peptide/nickel transport system substrate-binding protein	0		
K02036	phosphate transport system ATP-binding protein [EC:7.3.2.1]	0		
K02037	phosphate transport system permease protein	0		
K02038	phosphate transport system permease protein	0		
K02039	phosphate transport system protein	0		
K02040	phosphate transport system substrate-binding protein	0		
K02041	phosphonate transport system ATP-binding protein [EC:7.3.2.2]	0		
K02042	phosphonate transport system permease protein	0		
K02043	GntR family transcriptional regulator, phosphonate transport system regulatory protein	0		
K02044	phosphonate transport system substrate-binding protein	0		
K02045	sulfate/thiosulfate transport system ATP-binding protein [EC:7.3.2.3]	1	ko00920	Metabolism;Energy metabolism;Sulfur metabolism
K02046	sulfate/thiosulfate transport system permease protein	1	ko00920	Metabolism;Energy metabolism;Sulfur metabolism
K02047	sulfate/thiosulfate transport system permease protein	1	ko00920	Metabolism;Energy metabolism;Sulfur metabolism
K02048	sulfate/thiosulfate transport system substrate-binding protein	1	ko00920	Metabolism;Energy metabolism;Sulfur metabolism
K02049	NitT/TauT family transport system ATP-binding protein	0		
K02050	NitT/TauT family transport system permease protein	0		
K02051	NitT/TauT family transport system substrate-binding protein	0		
K02052	putative spermidine/putrescine transport system ATP-binding protein	0		
K02053	putative spermidine/putrescine transport system permease protein	0		
K02054	putative spermidine/putrescine transport system permease protein	0		
K02055	putative spermidine/putrescine transport system substrate-binding protein	0		
K02056	simple sugar transport system ATP-binding protein [EC:7.5.2.-]	0		
K02057	simple sugar transport system permease protein	0		
K02058	simple sugar transport system substrate-binding protein	0		
K02062	thiamine transport system ATP-binding protein [EC:7.6.2.15]	0		
K02063	thiamine transport system permease protein	0		
K02064	thiamine transport system substrate-binding protein	0		
K02065	phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	0		
K02066	phospholipid/cholesterol/gamma-HCH transport system permease protein	0		
K02067	phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	0		
K02068	UDP-glucose/iron transport system ATP-binding protein	0		
K02069	UDP-glucose/iron transport system permease protein	0		
K02071	D-methionine transport system ATP-binding protein	0		
K02072	D-methionine transport system permease protein	0		
K02073	D-methionine transport system substrate-binding protein	0		
K02074	zinc/manganese transport system ATP-binding protein	0		
K02075	zinc/manganese transport system permease protein	0		
K02076	Fur family transcriptional regulator, zinc uptake regulator	0		
K02077	zinc/manganese transport system substrate-binding protein	0		
