level1	level2	level3	Name	gene_family
NA	NA	NA	mannose operon transcriptional activator	K02538
NA	NA	NA	DNA replication licensing factor MCM2 [EC:5.6.2.3]	K02540
NA	NA	NA	DNA replication licensing factor MCM3 [EC:5.6.2.3]	K02541
NA	NA	NA	DNA replication licensing factor MCM6 [EC:5.6.2.3]	K02542
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	penicillin-binding protein 2 prime [EC:3.4.16.4]	K02545
NA	NA	NA	BlaI family transcriptional regulator, methicillin resistance regulatory protein	K02546
NA	NA	NA	methicillin resistance protein	K02547
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	1,4-dihydroxy-2-naphthoate polyprenyltransferase [EC:2.5.1.74]	K02548
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	o-succinylbenzoate synthase [EC:4.2.1.113]	K02549
NA	NA	NA	glycolate permease	K02550
Metabolism	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]	K02551
Metabolism	Metabolism of cofactors and vitamins; Metabolism of terpenoids and polyketides	Ubiquinone and other terpenoid-quinone biosynthesis; Biosynthesis of siderophore group nonribosomal peptides	menaquinone-specific isochorismate synthase [EC:5.4.4.2]	K02552
NA	NA	NA	regulator of ribonuclease activity A	K02553
Metabolism	Amino acid metabolism; Xenobiotics biodegradation and metabolism	Phenylalanine metabolism; Benzoate degradation; Dioxin degradation; Xylene degradation	2-keto-4-pentenoate hydratase [EC:4.2.1.80]	K02554
NA	NA	NA	M-phase inducer tyrosine phosphatase [EC:3.1.3.48]	K02555
NA	NA	NA	chemotaxis protein MotA	K02556
NA	NA	NA	chemotaxis protein MotB	K02557
NA	NA	NA	UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase [EC:6.3.2.45]	K02558
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	lauroyl-Kdo2-lipid IVA myristoyltransferase [EC:2.3.1.243]	K02560
NA	NA	NA	mannitol operon repressor	K02562
Metabolism	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	K02563
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	glucosamine-6-phosphate deaminase [EC:3.5.99.6]	K02564
NA	NA	NA	N-acetylglucosamine repressor	K02565
Metabolism	Metabolism of cofactors and vitamins; Nucleotide metabolism	Nicotinate and nicotinamide metabolism; Purine metabolism; Pyrimidine metabolism	5'-nucleotidase [EC:3.1.3.5]	K02566
Metabolism	Energy metabolism	Nitrogen metabolism	nitrate reductase (cytochrome) [EC:1.9.6.1]	K02567
Metabolism	Energy metabolism	Nitrogen metabolism	nitrate reductase (cytochrome), electron transfer subunit	K02568
NA	NA	NA	cytochrome c-type protein NapC	K02569
NA	NA	NA	periplasmic nitrate reductase NapD	K02570
NA	NA	NA	periplasmic nitrate reductase NapE	K02571
NA	NA	NA	ferredoxin-type protein NapF	K02572
NA	NA	NA	ferredoxin-type protein NapG	K02573
NA	NA	NA	ferredoxin-type protein NapH	K02574
Metabolism	Energy metabolism	Nitrogen metabolism	MFS transporter, NNP family, nitrate/nitrite transporter	K02575
Metabolism	Glycan biosynthesis and metabolism	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	heparan sulfate N-deacetylase/N-sulfotransferase NDST2 [EC:3.5.1.- 2.8.2.8]	K02577
NA	NA	NA	NF-kappa-B inhibitor beta	K02581
NA	NA	NA	Nif-specific regulatory protein	K02584
NA	NA	NA	nitrogen fixation protein NifB	K02585
Metabolism	Energy metabolism; Xenobiotics biodegradation and metabolism	Nitrogen metabolism; Chloroalkane and chloroalkene degradation	nitrogenase molybdenum-iron protein alpha chain [EC:1.18.6.1]	K02586
NA	NA	NA	nitrogenase molybdenum-cofactor synthesis protein NifE	K02587
Metabolism	Energy metabolism; Xenobiotics biodegradation and metabolism	Nitrogen metabolism; Chloroalkane and chloroalkene degradation	nitrogenase iron protein NifH	K02588
NA	NA	NA	nitrogen regulatory protein PII 1	K02589
NA	NA	NA	nitrogen regulatory protein PII 2	K02590
Metabolism	Energy metabolism; Xenobiotics biodegradation and metabolism	Nitrogen metabolism; Chloroalkane and chloroalkene degradation	nitrogenase molybdenum-iron protein beta chain [EC:1.18.6.1]	K02591
NA	NA	NA	nitrogenase molybdenum-iron protein NifN	K02592
NA	NA	NA	nitrogen fixation protein NifT	K02593
Metabolism	Carbohydrate metabolism	Pyruvate metabolism	homocitrate synthase NifV [EC:2.3.3.14]	K02594
NA	NA	NA	nitrogenase-stabilizing/protective protein	K02595
NA	NA	NA	nitrogen fixation protein NifX	K02596
NA	NA	NA	nitrogen fixation protein NifZ	K02597
NA	NA	NA	nitrite transporter	K02598
NA	NA	NA	Notch 1	K02599
NA	NA	NA	transcription termination/antitermination protein NusA	K02600
NA	NA	NA	transcription termination/antitermination protein NusG	K02601
NA	NA	NA	cytoplasmic polyadenylation element-binding protein	K02602
NA	NA	NA	origin recognition complex subunit 1	K02603
NA	NA	NA	origin recognition complex subunit 2	K02604
NA	NA	NA	origin recognition complex subunit 3	K02605
NA	NA	NA	origin recognition complex subunit 4	K02606
NA	NA	NA	origin recognition complex subunit 5	K02607
NA	NA	NA	origin recognition complex subunit 6	K02608
Metabolism	Amino acid metabolism	Phenylalanine metabolism	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]	K02609
Metabolism	Amino acid metabolism	Phenylalanine metabolism	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB	K02610
Metabolism	Amino acid metabolism	Phenylalanine metabolism	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]	K02611
Metabolism	Amino acid metabolism	Phenylalanine metabolism	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD	K02612
Metabolism	Amino acid metabolism	Phenylalanine metabolism	ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE	K02613
Metabolism	Amino acid metabolism	Phenylalanine metabolism	acyl-CoA thioesterase [EC:3.1.2.-]	K02614
Metabolism	Amino acid metabolism	Phenylalanine metabolism	3-oxo-5,6-didehydrosuberyl-CoA/3-oxoadipyl-CoA thiolase [EC:2.3.1.223 2.3.1.174]	K02615
NA	NA	NA	phenylacetic acid degradation operon negative regulatory protein	K02616
Removed Ortholog	NA	NA	phenylacetic acid degradation protein	K02617
Metabolism	Amino acid metabolism	Phenylalanine metabolism	oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase [EC:3.3.2.12 1.2.1.91]	K02618
Metabolism	Metabolism of cofactors and vitamins	Folate biosynthesis	4-amino-4-deoxychorismate lyase [EC:4.1.3.38]	K02619
NA	NA	NA	topoisomerase IV subunit A [EC:5.6.2.2]	K02621
NA	NA	NA	topoisomerase IV subunit B [EC:5.6.2.2]	K02622
NA	NA	NA	LysR family transcriptional regulator, pca operon transcriptional activator	K02623
NA	NA	NA	IclR family transcriptional regulator, pca regulon regulatory protein	K02624
NA	NA	NA	MFS transporter, MHS family, dicarboxylic acid transporter PcaT	K02625
Metabolism	Amino acid metabolism	Arginine and proline metabolism	arginine decarboxylase [EC:4.1.1.19]	K02626
Metabolism	Energy metabolism	Photosynthesis - antenna proteins	phycoerythrocyanin alpha chain	K02628
Metabolism	Energy metabolism	Photosynthesis - antenna proteins	phycoerythrocyanin beta chain	K02629
Metabolism	Energy metabolism	Photosynthesis - antenna proteins	phycoerythrocyanin-associated rod linker protein	K02630
Metabolism	Energy metabolism	Photosynthesis - antenna proteins	phycoerythrocyanin alpha-cysteine-84 phycoviolobilin lyase/isomerase subunit PecE [EC:4.4.1.31]	K02631
Metabolism	Energy metabolism	Photosynthesis - antenna proteins	phycoerythrocyanin alpha-cysteine-84 phycoviolobilin lyase/isomerase subunit PecF [EC:4.4.1.31]	K02632
NA	NA	NA	period circadian protein 2	K02633
Metabolism	Energy metabolism	Photosynthesis	apocytochrome f	K02634
Metabolism	Energy metabolism	Photosynthesis	cytochrome b6	K02635
Metabolism	Energy metabolism	Photosynthesis	cytochrome b6-f complex iron-sulfur subunit [EC:7.1.1.6]	K02636
Metabolism	Energy metabolism	Photosynthesis	cytochrome b6-f complex subunit 4	K02637
Metabolism	Energy metabolism	Photosynthesis	plastocyanin	K02638
Metabolism	Energy metabolism	Photosynthesis	ferredoxin	K02639
Metabolism	Energy metabolism	Photosynthesis	cytochrome b6-f complex subunit 5	K02640
Metabolism	Energy metabolism	Photosynthesis	ferredoxin--NADP+ reductase [EC:1.18.1.2]	K02641
Metabolism	Energy metabolism	Photosynthesis	cytochrome b6-f complex subunit 6	K02642
Metabolism	Energy metabolism	Photosynthesis	cytochrome b6-f complex subunit 7	K02643
NA	NA	NA	carbohydrate diacid regulator	K02647
NA	NA	NA	phosphoinositide-3-kinase regulatory subunit alpha/beta/delta	K02649
NA	NA	NA	type IV pilus assembly protein PilA	K02650
NA	NA	NA	pilus assembly protein Flp/PilA	K02651
NA	NA	NA	type IV pilus assembly protein PilB	K02652
NA	NA	NA	type IV pilus assembly protein PilC	K02653
NA	NA	NA	leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	K02654
NA	NA	NA	type IV pilus assembly protein PilE	K02655
NA	NA	NA	type IV pilus assembly protein PilF	K02656
NA	NA	NA	twitching motility two-component system response regulator PilG	K02657
NA	NA	NA	twitching motility two-component system response regulator PilH	K02658
NA	NA	NA	twitching motility protein PilI	K02659
NA	NA	NA	twitching motility protein PilJ	K02660
NA	NA	NA	type IV pilus assembly protein PilK	K02661
NA	NA	NA	type IV pilus assembly protein PilM	K02662
NA	NA	NA	type IV pilus assembly protein PilN	K02663
NA	NA	NA	type IV pilus assembly protein PilO	K02664
NA	NA	NA	type IV pilus assembly protein PilP	K02665
NA	NA	NA	type IV pilus assembly protein PilQ	K02666
NA	NA	NA	two-component system, NtrC family, response regulator PilR	K02667
NA	NA	NA	two-component system, NtrC family, sensor histidine kinase PilS [EC:2.7.13.3]	K02668
NA	NA	NA	twitching motility protein PilT	K02669
NA	NA	NA	twitching motility protein PilU	K02670
NA	NA	NA	type IV pilus assembly protein PilV	K02671
NA	NA	NA	type IV pilus assembly protein PilW	K02672
NA	NA	NA	type IV pilus assembly protein PilX	K02673
NA	NA	NA	type IV pilus assembly protein PilY1	K02674
NA	NA	NA	type IV pilus assembly protein PilY2	K02675
NA	NA	NA	type IV pilus assembly protein PilZ	K02676
NA	NA	NA	classical protein kinase C alpha type [EC:2.7.11.13]	K02677
NA	NA	NA	C-ets-1	K02678
NA	NA	NA	prepilin peptidase dependent protein A	K02679
NA	NA	NA	prepilin peptidase dependent protein B	K02680
NA	NA	NA	prepilin peptidase dependent protein C	K02681
NA	NA	NA	prepilin peptidase dependent protein D	K02682
NA	NA	NA	DNA primase small subunit [EC:2.7.7.102]	K02683
NA	NA	NA	DNA primase small subunit [EC:2.7.7.102]	K02684
NA	NA	NA	DNA primase large subunit	K02685
NA	NA	NA	primosomal replication protein N	K02686
NA	NA	NA	ribosomal protein L11 methyltransferase [EC:2.1.1.-]	K02687
NA	NA	NA	transcriptional regulator, propionate catabolism operon regulatory protein	K02688
Metabolism	Energy metabolism	Photosynthesis	photosystem I P700 chlorophyll a apoprotein A1 [EC:1.97.1.12]	K02689
Metabolism	Energy metabolism	Photosynthesis	photosystem I P700 chlorophyll a apoprotein A2 [EC:1.97.1.12]	K02690
Metabolism	Energy metabolism	Photosynthesis	photosystem I iron-sulfur center [EC:1.97.1.12]	K02691
Metabolism	Energy metabolism	Photosynthesis	photosystem I subunit II	K02692
Metabolism	Energy metabolism	Photosynthesis	photosystem I subunit IV	K02693
Metabolism	Energy metabolism	Photosynthesis	photosystem I subunit III	K02694
Metabolism	Energy metabolism	Photosynthesis	photosystem I subunit VI	K02695
Metabolism	Energy metabolism	Photosynthesis	photosystem I subunit VIII	K02696
Metabolism	Energy metabolism	Photosynthesis	photosystem I subunit IX	K02697
Metabolism	Energy metabolism	Photosynthesis	photosystem I subunit X	K02698
Metabolism	Energy metabolism	Photosynthesis	photosystem I subunit XI	K02699
Metabolism	Energy metabolism	Photosynthesis	photosystem I subunit XII	K02700
Metabolism	Energy metabolism	Photosynthesis	photosystem I subunit PsaN	K02701
Metabolism	Energy metabolism	Photosynthesis	photosystem I 4.8kDa protein	K02702
Metabolism	Energy metabolism	Photosynthesis	photosystem II P680 reaction center D1 protein [EC:1.10.3.9]	K02703
Metabolism	Energy metabolism	Photosynthesis	photosystem II CP47 chlorophyll apoprotein	K02704
Metabolism	Energy metabolism	Photosynthesis	photosystem II CP43 chlorophyll apoprotein	K02705
Metabolism	Energy metabolism	Photosynthesis	photosystem II P680 reaction center D2 protein [EC:1.10.3.9]	K02706
Metabolism	Energy metabolism	Photosynthesis	photosystem II cytochrome b559 subunit alpha	K02707
Metabolism	Energy metabolism	Photosynthesis	photosystem II cytochrome b559 subunit beta	K02708
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbH protein	K02709
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbI protein	K02710
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbJ protein	K02711
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbK protein	K02712
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbL protein	K02713
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbM protein	K02714
Removed Ortholog	NA	NA	PsbN protein	K02715
Metabolism	Energy metabolism	Photosynthesis	photosystem II oxygen-evolving enhancer protein 1	K02716
Metabolism	Energy metabolism	Photosynthesis	photosystem II oxygen-evolving enhancer protein 2	K02717
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbT protein	K02718
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbU protein	K02719
Metabolism	Energy metabolism	Photosynthesis	photosystem II cytochrome c550	K02720
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbW protein	K02721
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbX protein	K02722
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbY protein	K02723
Metabolism	Energy metabolism	Photosynthesis	photosystem II PsbZ protein	K02724
NA	NA	NA	20S proteasome subunit alpha 6 [EC:3.4.25.1]	K02725
NA	NA	NA	20S proteasome subunit alpha 2 [EC:3.4.25.1]	K02726
NA	NA	NA	20S proteasome subunit alpha 7 [EC:3.4.25.1]	K02727
NA	NA	NA	20S proteasome subunit alpha 3 [EC:3.4.25.1]	K02728
NA	NA	NA	20S proteasome subunit alpha 5 [EC:3.4.25.1]	K02729
NA	NA	NA	20S proteasome subunit alpha 1 [EC:3.4.25.1]	K02730
NA	NA	NA	20S proteasome subunit alpha 4 [EC:3.4.25.1]	K02731
NA	NA	NA	20S proteasome subunit beta 6 [EC:3.4.25.1]	K02732
NA	NA	NA	20S proteasome subunit beta 4 [EC:3.4.25.1]	K02734
NA	NA	NA	20S proteasome subunit beta 3 [EC:3.4.25.1]	K02735
NA	NA	NA	20S proteasome subunit beta 7 [EC:3.4.25.1]	K02736
NA	NA	NA	20S proteasome subunit beta 5 [EC:3.4.25.1]	K02737
NA	NA	NA	20S proteasome subunit beta 1 [EC:3.4.25.1]	K02738
NA	NA	NA	20S proteasome subunit beta 2 [EC:3.4.25.1]	K02739
Removed Ortholog	NA	NA	SprT protein	K02742
Metabolism	Carbohydrate metabolism	Galactose metabolism	N-acetylgalactosamine PTS system EIIA component [EC:2.7.1.-]	K02744
Metabolism	Carbohydrate metabolism	Galactose metabolism	N-acetylgalactosamine PTS system EIIB component [EC:2.7.1.-]	K02745
Metabolism	Carbohydrate metabolism	Galactose metabolism	N-acetylgalactosamine PTS system EIIC component	K02746
Metabolism	Carbohydrate metabolism	Galactose metabolism	N-acetylgalactosamine PTS system EIID component	K02747
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism	alpha-glucoside PTS system EIICB component [EC:2.7.1.208 2.7.1.-]	K02750
Metabolism	Carbohydrate metabolism	Glycolysis / Gluconeogenesis	beta-glucoside (arbutin/salicin/cellobiose) PTS system EIICB component [EC:2.7.1.-]	K02753
NA	NA	NA	beta-glucoside PTS system EIIA component [EC:2.7.1.-]	K02755
Removed Ortholog	NA	NA	PTS system, beta-glucoside-specific IIB component [EC:2.7.1.-]	K02756
NA	NA	NA	beta-glucoside PTS system EIICBA component [EC:2.7.1.-]	K02757
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism	cellobiose PTS system EIIA component [EC:2.7.1.196 2.7.1.205]	K02759
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism	cellobiose PTS system EIIB component [EC:2.7.1.196 2.7.1.205]	K02760
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism	cellobiose PTS system EIIC component	K02761
Removed Ortholog	NA	NA	PTS system, D-glucosamine-specific IIA component [EC:2.7.1.-]	K02763
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	D-glucosamine PTS system EIICBA component [EC:2.7.1.-]	K02765
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	fructose PTS system EIIA component [EC:2.7.1.202]	K02768
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	fructose PTS system EIIB component [EC:2.7.1.202]	K02769
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	fructose PTS system EIIBC or EIIC component [EC:2.7.1.202]	K02770
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	fructose PTS system EIID component	K02771
Metabolism	Carbohydrate metabolism	Galactose metabolism	galactitol PTS system EIIA component [EC:2.7.1.200]	K02773
Metabolism	Carbohydrate metabolism	Galactose metabolism	galactitol PTS system EIIB component [EC:2.7.1.200]	K02774
Metabolism	Carbohydrate metabolism	Galactose metabolism	galactitol PTS system EIIC component	K02775
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism; Glycolysis / Gluconeogenesis; Starch and sucrose metabolism	sugar PTS system EIIA component [EC:2.7.1.-]	K02777
NA	NA	NA	glucose PTS system EIIB component [EC:2.7.1.199]	K02778
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism; Glycolysis / Gluconeogenesis	glucose PTS system EIICB or EIICBA component [EC:2.7.1.199]	K02779
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	glucitol/sorbitol PTS system EIIA component [EC:2.7.1.198]	K02781
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	glucitol/sorbitol PTS system EIIB component [EC:2.7.1.198]	K02782
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	glucitol/sorbitol PTS system EIIC component	K02783
NA	NA	NA	phosphocarrier protein HPr	K02784
Metabolism	Carbohydrate metabolism	Galactose metabolism	lactose PTS system EIIA component [EC:2.7.1.207]	K02786
Metabolism	Carbohydrate metabolism	Galactose metabolism	lactose PTS system EIICB component [EC:2.7.1.207]	K02788
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism; Glycolysis / Gluconeogenesis; Starch and sucrose metabolism	maltose/glucose PTS system EIICB component [EC:2.7.1.199 2.7.1.208]	K02791
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism; Fructose and mannose metabolism	mannose PTS system EIIA component [EC:2.7.1.191]	K02793
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism; Fructose and mannose metabolism	mannose PTS system EIIAB component [EC:2.7.1.191]	K02794
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism; Fructose and mannose metabolism	mannose PTS system EIIC component	K02795
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism; Fructose and mannose metabolism	mannose PTS system EIID component	K02796
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	mannitol PTS system EIIA component [EC:2.7.1.197]	K02798
Removed Ortholog	NA	NA	PTS system, mannitol-specific IIB component [EC:2.7.1.197]	K02799
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	mannitol PTS system EIICBA or EIICB component [EC:2.7.1.197]	K02800
Removed Ortholog	NA	NA	PTS system, N-acetylglucosamine-specific IIA component [EC:2.7.1.193]	K02802
NA	NA	NA	N-acetylglucosamine PTS system EIIB component [EC:2.7.1.193]	K02803
Metabolism	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	N-acetylglucosamine PTS system EIICBA or EIICB component [EC:2.7.1.193]	K02804
Metabolism	Glycan biosynthesis and metabolism	O-Antigen nucleotide sugar biosynthesis	dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]	K02805
NA	NA	NA	nitrogen PTS system EIIA component [EC:2.7.1.-]	K02806
Removed Ortholog	NA	NA	PTS system, sucrose-specific IIA component [EC:2.7.1.211]	K02808
Removed Ortholog	NA	NA	PTS system, sucrose-specific IIB component [EC:2.7.1.211]	K02809
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism	sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211]	K02810
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	sorbose PTS system EIIA component [EC:2.7.1.206]	K02812
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	sorbose PTS system EIIB component [EC:2.7.1.206]	K02813
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	sorbose PTS system EIIC component	K02814
Metabolism	Carbohydrate metabolism	Fructose and mannose metabolism	sorbose PTS system EIID component	K02815
Removed Ortholog	NA	NA	PTS system, trehalose-specific IIA component [EC:2.7.1.201]	K02817
Removed Ortholog	NA	NA	PTS system, trehalose-specific IIB component [EC:2.7.1.201]	K02818
Metabolism	Carbohydrate metabolism	Starch and sucrose metabolism	trehalose PTS system EIIBC or EIIBCA component [EC:2.7.1.201]	K02819
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism	ascorbate PTS system EIIA or EIIAB component [EC:2.7.1.194]	K02821
Metabolism	Carbohydrate metabolism	Ascorbate and aldarate metabolism	ascorbate PTS system EIIB component [EC:2.7.1.194]	K02822
Metabolism	Nucleotide metabolism	Pyrimidine metabolism	dihydroorotate dehydrogenase electron transfer subunit	K02823
NA	NA	NA	uracil permease	K02824
Metabolism	Nucleotide metabolism	Pyrimidine metabolism	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]	K02825
Metabolism	Energy metabolism	Oxidative phosphorylation	cytochrome aa3-600 menaquinol oxidase subunit II [EC:7.1.1.5]	K02826
Metabolism	Energy metabolism	Oxidative phosphorylation	cytochrome aa3-600 menaquinol oxidase subunit I [EC:7.1.1.5]	K02827
Metabolism	Energy metabolism	Oxidative phosphorylation	cytochrome aa3-600 menaquinol oxidase subunit III [EC:7.1.1.5]	K02828
Metabolism	Energy metabolism	Oxidative phosphorylation	cytochrome aa3-600 menaquinol oxidase subunit IV [EC:7.1.1.5]	K02829
NA	NA	NA	cell cycle checkpoint protein [EC:3.1.11.2]	K02830
NA	NA	NA	ribosome-binding factor A	K02834
NA	NA	NA	peptide chain release factor 1	K02835
NA	NA	NA	peptide chain release factor 2	K02836
NA	NA	NA	peptide chain release factor 3	K02837
NA	NA	NA	ribosome recycling factor	K02838
NA	NA	NA	peptide chain release factor	K02839
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	UDP-D-galactose:(glucosyl)LPS alpha-1,6-D-galactosyltransferase [EC:2.4.1.-]	K02840
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	lipopolysaccharide heptosyltransferase I [EC:2.4.99.23]	K02841
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	lipopolysaccharide heptosyltransferase II [EC:2.4.99.24]	K02843
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]	K02844
NA	NA	NA	N-methyl-L-tryptophan oxidase [EC:1.5.3.-]	K02846
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	O-antigen ligase [EC:2.4.99.26]	K02847
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	lipopolysaccharide core heptose(I) kinase [EC:2.7.1.235]	K02848
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	lipopolysaccharide heptosyltransferase III [EC:2.4.99.25]	K02849
Metabolism	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	heptose II phosphotransferase [EC:2.7.1.-]	K02850
Metabolism	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium; Exopolysaccharide biosynthesis; O-Antigen repeat unit biosynthesis; Teichoic acid biosynthesis	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	K02851
Metabolism	Glycan biosynthesis and metabolism	Exopolysaccharide biosynthesis	UDP-N-acetyl-D-mannosaminouronate:lipid I N-acetyl-D-mannosaminouronosyltransferase [EC:2.4.1.180]	K02852
NA	NA	NA	enterobacterial common antigen polymerase [EC:2.4.99.27]	K02853
NA	NA	NA	AraC family transcriptional regulator, L-rhamnose operon transcriptional activator RhaR	K02854
NA	NA	NA	AraC family transcriptional regulator, L-rhamnose operon regulatory protein RhaS	K02855
NA	NA	NA	L-rhamnose-H+ transport protein	K02856
NA	NA	NA	rhomboid-related protein 1/2/3 [EC:3.4.21.105]	K02857
Metabolism	Metabolism of cofactors and vitamins	Riboflavin metabolism	3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]	K02858
NA	NA	NA	riboflavin biosynthesis RibT protein	K02859
NA	NA	NA	16S rRNA processing protein RimM	K02860
Removed Ortholog	NA	NA	putative membrane protein	K02862
NA	NA	NA	large subunit ribosomal protein L1	K02863
NA	NA	NA	large subunit ribosomal protein L10	K02864
NA	NA	NA	large subunit ribosomal protein L10Ae	K02865
NA	NA	NA	large subunit ribosomal protein L10e	K02866
NA	NA	NA	large subunit ribosomal protein L11	K02867
NA	NA	NA	large subunit ribosomal protein L11e	K02868
NA	NA	NA	large subunit ribosomal protein L12	K02869
NA	NA	NA	large subunit ribosomal protein L12e	K02870
NA	NA	NA	large subunit ribosomal protein L13	K02871
NA	NA	NA	large subunit ribosomal protein L13Ae	K02872
NA	NA	NA	large subunit ribosomal protein L13e	K02873
NA	NA	NA	large subunit ribosomal protein L14	K02874
NA	NA	NA	large subunit ribosomal protein L14e	K02875
NA	NA	NA	large subunit ribosomal protein L15	K02876
NA	NA	NA	large subunit ribosomal protein L15e	K02877
NA	NA	NA	large subunit ribosomal protein L16	K02878
NA	NA	NA	large subunit ribosomal protein L17	K02879
NA	NA	NA	large subunit ribosomal protein L17e	K02880
NA	NA	NA	large subunit ribosomal protein L18	K02881
NA	NA	NA	large subunit ribosomal protein L18Ae	K02882
NA	NA	NA	large subunit ribosomal protein L18e	K02883
NA	NA	NA	large subunit ribosomal protein L19	K02884
NA	NA	NA	large subunit ribosomal protein L19e	K02885
NA	NA	NA	large subunit ribosomal protein L2	K02886
NA	NA	NA	large subunit ribosomal protein L20	K02887
NA	NA	NA	large subunit ribosomal protein L21	K02888
NA	NA	NA	large subunit ribosomal protein L21e	K02889
NA	NA	NA	large subunit ribosomal protein L22	K02890
NA	NA	NA	large subunit ribosomal protein L22e	K02891
NA	NA	NA	large subunit ribosomal protein L23	K02892
NA	NA	NA	large subunit ribosomal protein L23Ae	K02893
