K02826	cytochrome aa3-600 menaquinol oxidase subunit II [EC:7.1.1.5]	1	ko00190	Metabolism;Energy metabolism;Oxidative phosphorylation
K02827	cytochrome aa3-600 menaquinol oxidase subunit I [EC:7.1.1.5]	1	ko00190	Metabolism;Energy metabolism;Oxidative phosphorylation
K02828	cytochrome aa3-600 menaquinol oxidase subunit III [EC:7.1.1.5]	1	ko00190	Metabolism;Energy metabolism;Oxidative phosphorylation
K02829	cytochrome aa3-600 menaquinol oxidase subunit IV [EC:7.1.1.5]	1	ko00190	Metabolism;Energy metabolism;Oxidative phosphorylation
K02830	cell cycle checkpoint protein [EC:3.1.11.2]	4	ko04111 & ko04113 & ko04218 & ko03400	Cellular Processes;Cell growth and death;Cell cycle - yeast & Cellular Processes;Cell growth and death;Meiosis - yeast & Cellular Processes;Cell growth and death;Cellular senescence & BRITE;genetic information processing;DNA repair and recombination proteins
K02834	ribosome-binding factor A	1	ko03009	BRITE;genetic information processing;Ribosome biogenesis
K02835	peptide chain release factor 1	1	ko03012	BRITE;genetic information processing;Translation factors
K02836	peptide chain release factor 2	1	ko03012	BRITE;genetic information processing;Translation factors
K02837	peptide chain release factor 3	1	ko03012	BRITE;genetic information processing;Translation factors
K02838	ribosome recycling factor	1	ko03012	BRITE;genetic information processing;Translation factors
K02839	peptide chain release factor	1	ko03012	BRITE;genetic information processing;Translation factors
K02840	UDP-D-galactose:(glucosyl)LPS alpha-1,6-D-galactosyltransferase [EC:2.4.1.-]	2	ko00540 & ko01005	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis & BRITE;metabolism;Lipopolysaccharide biosynthesis proteins
K02841	lipopolysaccharide heptosyltransferase I [EC:2.4.99.23]	2	ko00540 & ko01005	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis & BRITE;metabolism;Lipopolysaccharide biosynthesis proteins
K02843	lipopolysaccharide heptosyltransferase II [EC:2.4.99.24]	2	ko00540 & ko01005	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis & BRITE;metabolism;Lipopolysaccharide biosynthesis proteins
K02844	UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase [EC:2.4.1.-]	2	ko00540 & ko01005	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis & BRITE;metabolism;Lipopolysaccharide biosynthesis proteins
K02846	N-methyl-L-tryptophan oxidase [EC:1.5.3.-]	1	99980	Other;metabolism;Enzymes with EC numbers
K02847	O-antigen ligase [EC:2.4.99.26]	2	ko00540 & ko01005	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis & BRITE;metabolism;Lipopolysaccharide biosynthesis proteins
K02848	lipopolysaccharide core heptose(I) kinase [EC:2.7.1.235]	2	ko00540 & ko01005	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis & BRITE;metabolism;Lipopolysaccharide biosynthesis proteins
K02849	lipopolysaccharide heptosyltransferase III [EC:2.4.99.25]	2	ko00540 & ko01005	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis & BRITE;metabolism;Lipopolysaccharide biosynthesis proteins
K02850	heptose II phosphotransferase [EC:2.7.1.-]	2	ko00540 & ko01005	Metabolism;Glycan biosynthesis and metabolism;Lipopolysaccharide biosynthesis & BRITE;metabolism;Lipopolysaccharide biosynthesis proteins
K02851	UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35]	6	ko00542 & ko00552 & ko00572 & ko00543 & ko01003 & ko01005	Metabolism;Glycan biosynthesis and metabolism;O-Antigen repeat unit biosynthesis & Metabolism;Glycan biosynthesis and metabolism;Teichoic acid biosynthesis & Metabolism;Glycan biosynthesis and metabolism;Arabinogalactan biosynthesis - Mycobacterium & Metabolism;Glycan biosynthesis and metabolism;Exopolysaccharide biosynthesis & BRITE;metabolism;Glycosyltransferases & BRITE;metabolism;Lipopolysaccharide biosynthesis proteins
K02852	UDP-N-acetyl-D-mannosaminouronate:lipid I N-acetyl-D-mannosaminouronosyltransferase [EC:2.4.1.180]	2	ko00543 & ko01003	Metabolism;Glycan biosynthesis and metabolism;Exopolysaccharide biosynthesis & BRITE;metabolism;Glycosyltransferases
K02853	enterobacterial common antigen polymerase [EC:2.4.99.27]	1	ko01005	BRITE;metabolism;Lipopolysaccharide biosynthesis proteins
K02854	AraC family transcriptional regulator, L-rhamnose operon transcriptional activator RhaR	1	ko03000	BRITE;genetic information processing;Transcription factors
K02855	AraC family transcriptional regulator, L-rhamnose operon regulatory protein RhaS	1	ko03000	BRITE;genetic information processing;Transcription factors
K02856	L-rhamnose-H+ transport protein	1	ko02000	BRITE;signaling and cellular processes;Transporters
K02857	rhomboid-related protein 1/2/3 [EC:3.4.21.105]	1	ko01002	BRITE;metabolism;Peptidases and inhibitors
K02858	3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]	1	ko00740	Metabolism;Metabolism of cofactors and vitamins;Riboflavin metabolism
K02859	riboflavin biosynthesis RibT protein	1	99987	Other;metabolism;Cofactor metabolism
K02860	16S rRNA processing protein RimM	1	ko03009	BRITE;genetic information processing;Ribosome biogenesis
K02862	putative membrane protein	NA	NA	Removed Ortholog
K02863	large subunit ribosomal protein L1	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02864	large subunit ribosomal protein L10	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02865	large subunit ribosomal protein L10Ae	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02866	large subunit ribosomal protein L10e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02867	large subunit ribosomal protein L11	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02868	large subunit ribosomal protein L11e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02869	large subunit ribosomal protein L12	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02870	large subunit ribosomal protein L12e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02871	large subunit ribosomal protein L13	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02872	large subunit ribosomal protein L13Ae	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02873	large subunit ribosomal protein L13e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02874	large subunit ribosomal protein L14	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02875	large subunit ribosomal protein L14e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02876	large subunit ribosomal protein L15	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02877	large subunit ribosomal protein L15e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02878	large subunit ribosomal protein L16	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02879	large subunit ribosomal protein L17	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02880	large subunit ribosomal protein L17e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02881	large subunit ribosomal protein L18	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02882	large subunit ribosomal protein L18Ae	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02883	large subunit ribosomal protein L18e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02884	large subunit ribosomal protein L19	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02885	large subunit ribosomal protein L19e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02886	large subunit ribosomal protein L2	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02887	large subunit ribosomal protein L20	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02888	large subunit ribosomal protein L21	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02889	large subunit ribosomal protein L21e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02890	large subunit ribosomal protein L22	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02891	large subunit ribosomal protein L22e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02892	large subunit ribosomal protein L23	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02893	large subunit ribosomal protein L23Ae	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02894	large subunit ribosomal protein L23e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02895	large subunit ribosomal protein L24	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02896	large subunit ribosomal protein L24e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02897	large subunit ribosomal protein L25	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02898	large subunit ribosomal protein L26e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02899	large subunit ribosomal protein L27	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02900	large subunit ribosomal protein L27Ae	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02901	large subunit ribosomal protein L27e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02902	large subunit ribosomal protein L28	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02903	large subunit ribosomal protein L28e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02904	large subunit ribosomal protein L29	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02905	large subunit ribosomal protein L29e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02906	large subunit ribosomal protein L3	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02907	large subunit ribosomal protein L30	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02908	large subunit ribosomal protein L30e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02909	large subunit ribosomal protein L31	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02910	large subunit ribosomal protein L31e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02911	large subunit ribosomal protein L32	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02912	large subunit ribosomal protein L32e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02913	large subunit ribosomal protein L33	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02914	large subunit ribosomal protein L34	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02915	large subunit ribosomal protein L34e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02916	large subunit ribosomal protein L35	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02917	large subunit ribosomal protein L35Ae	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02918	large subunit ribosomal protein L35e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02919	large subunit ribosomal protein L36	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02920	large subunit ribosomal protein L36e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02921	large subunit ribosomal protein L37Ae	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02922	large subunit ribosomal protein L37e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02923	large subunit ribosomal protein L38e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02924	large subunit ribosomal protein L39e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02925	large subunit ribosomal protein L3e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02926	large subunit ribosomal protein L4	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02927	ubiquitin-large subunit ribosomal protein L40e	11	ko03010 & ko04120 & ko04140 & ko04137 & ko05171 & ko05167 & ko05131 & ko05012 & ko05022 & ko03011 & ko04121	Genetic Information Processing;Translation;Ribosome & Genetic Information Processing;Folding, sorting and degradation;Ubiquitin mediated proteolysis & Cellular Processes;Transport and catabolism;Autophagy - animal & Cellular Processes;Transport and catabolism;Mitophagy - animal & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & Human Diseases;Infectious disease: viral;Kaposi sarcoma-associated herpesvirus infection & Human Diseases;Infectious disease: bacterial;Shigellosis & Human Diseases;Neurodegenerative disease;Parkinson disease & Human Diseases;Neurodegenerative disease;Pathways of neurodegeneration - multiple diseases & BRITE;genetic information processing;Ribosome & BRITE;genetic information processing;Ubiquitin system
K02928	large subunit ribosomal protein L41e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02929	large subunit ribosomal protein L44e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02930	large subunit ribosomal protein L4e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02931	large subunit ribosomal protein L5	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02932	large subunit ribosomal protein L5e	4	ko03010 & ko05171 & ko01009 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;metabolism;Protein phosphatases and associated proteins & BRITE;genetic information processing;Ribosome
K02933	large subunit ribosomal protein L6	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02934	large subunit ribosomal protein L6e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02935	large subunit ribosomal protein L7/L12	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02936	large subunit ribosomal protein L7Ae	4	ko03010 & ko05171 & ko03011 & ko03009	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome & BRITE;genetic information processing;Ribosome biogenesis
K02937	large subunit ribosomal protein L7e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02938	large subunit ribosomal protein L8e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02939	large subunit ribosomal protein L9	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02940	large subunit ribosomal protein L9e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02941	large subunit ribosomal protein LP0	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02942	large subunit ribosomal protein LP1	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02943	large subunit ribosomal protein LP2	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02944	large subunit ribosomal protein LX	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02945	small subunit ribosomal protein S1	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02946	small subunit ribosomal protein S10	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02947	small subunit ribosomal protein S10e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02948	small subunit ribosomal protein S11	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02949	small subunit ribosomal protein S11e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02950	small subunit ribosomal protein S12	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02951	small subunit ribosomal protein S12e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02952	small subunit ribosomal protein S13	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02953	small subunit ribosomal protein S13e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02954	small subunit ribosomal protein S14	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02955	small subunit ribosomal protein S14e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02956	small subunit ribosomal protein S15	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02957	small subunit ribosomal protein S15Ae	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02958	small subunit ribosomal protein S15e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02959	small subunit ribosomal protein S16	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02960	small subunit ribosomal protein S16e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02961	small subunit ribosomal protein S17	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02962	small subunit ribosomal protein S17e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02963	small subunit ribosomal protein S18	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02964	small subunit ribosomal protein S18e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02965	small subunit ribosomal protein S19	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02966	small subunit ribosomal protein S19e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02967	small subunit ribosomal protein S2	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02968	small subunit ribosomal protein S20	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02969	small subunit ribosomal protein S20e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02970	small subunit ribosomal protein S21	2	ko03010 & ko03011	Genetic Information Processing;Translation;Ribosome & BRITE;genetic information processing;Ribosome
K02971	small subunit ribosomal protein S21e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02972	stationary-phase-induced ribosome-associated protein	1	ko03009	BRITE;genetic information processing;Ribosome biogenesis
K02973	small subunit ribosomal protein S23e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02974	small subunit ribosomal protein S24e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02975	small subunit ribosomal protein S25e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02976	small subunit ribosomal protein S26e	3	ko03010 & ko05171 & ko03011	Genetic Information Processing;Translation;Ribosome & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & BRITE;genetic information processing;Ribosome
K02977	ubiquitin-small subunit ribosomal protein S27Ae	12	ko03010 & ko04120 & ko04140 & ko04137 & ko05171 & ko05167 & ko05131 & ko05012 & ko05022 & ko03011 & ko04121 & ko04147	Genetic Information Processing;Translation;Ribosome & Genetic Information Processing;Folding, sorting and degradation;Ubiquitin mediated proteolysis & Cellular Processes;Transport and catabolism;Autophagy - animal & Cellular Processes;Transport and catabolism;Mitophagy - animal & Human Diseases;Infectious disease: viral;Coronavirus disease - COVID-19 & Human Diseases;Infectious disease: viral;Kaposi sarcoma-associated herpesvirus infection & Human Diseases;Infectious disease: bacterial;Shigellosis & Human Diseases;Neurodegenerative disease;Parkinson disease & Human Diseases;Neurodegenerative disease;Pathways of neurodegeneration - multiple diseases & BRITE;genetic information processing;Ribosome & BRITE;genetic information processing;Ubiquitin system & BRITE;signaling and cellular processes;Exosome
